row_id,birds
XC434843_ogg,['comwax']
XC438356_ogg,"['comwax', 'houfin']"
XC439232_ogg,['comwax']
XC440197_ogg,['comwax']
XC440231_ogg,['comwax']
XC446928_ogg,['comwax']
XC454207_ogg,['comwax']
XC454253_ogg,['comwax']
XC456707_ogg,['comwax']
XC456709_ogg,['comwax']
XC459398_ogg,['comwax']
XC459441_ogg,['comwax']
XC461597_ogg,['comwax']
XC461664_ogg,['comwax']
XC462837_ogg,['comwax']
XC464935_ogg,['comwax']
XC465144_ogg,['comwax']
XC466217_ogg,['comwax']
XC467799_ogg,['comwax']
XC470024_ogg,['comwax']
XC472449_ogg,"['commyn', 'houfin', 'houspa', 'nutman', 'rocpig', 'warwhe1']"
XC474234_ogg,['comwax']
XC474235_ogg,['comwax']
XC478405_ogg,"['comwax', 'houfin']"
XC486141_ogg,['comwax']
XC486621_ogg,['comwax']
XC486627_ogg,['comwax']
XC487355_ogg,['comwax']
XC487377_ogg,['comwax']
XC487379_ogg,['comwax']
XC487396_ogg,['comwax']
XC487400_ogg,['comwax']
XC487402_ogg,['comwax']
XC487699_ogg,['comwax']
XC489392_ogg,['comwax']
XC495152_ogg,['comwax']
XC499041_ogg,['comwax']
XC499078_ogg,['comwax']
XC499097_ogg,['comwax']
XC499099_ogg,['comwax']
XC499122_ogg,['comwax']
XC499542_ogg,['rinphe']
XC502464_ogg,['comwax']
XC502670_ogg,['comwax']
XC502672_ogg,['comwax']
XC502673_ogg,['comwax']
XC502929_ogg,['comwax']
XC509536_ogg,['comwax']
XC515361_ogg,['comwax']
XC522036_ogg,['comwax']
XC529122_ogg,['comwax']
XC531699_ogg,['comwax']
XC548917_ogg,['comwax']
XC550372_ogg,['comwax']
XC550376_ogg,['comwax']
XC563360_ogg,['comwax']
XC564919_ogg,['comwax']
XC564961_ogg,"['commyn', 'comwax', 'houfin', 'houspa', 'norcar']"
XC564971_ogg,['comwax']
XC566395_ogg,['comwax']
XC574111_ogg,['comwax']
XC580544_ogg,['comwax']
XC582183_ogg,['comwax']
XC584505_ogg,['comwax']
XC584947_ogg,['comwax']
XC584948_ogg,['comwax']
XC584949_ogg,['comwax']
XC590762_ogg,['comwax']
XC594125_ogg,['comwax']
XC594502_ogg,['comwax']
XC594503_ogg,['comwax']
XC597589_ogg,['comwax']
XC600006_ogg,['comwax']
XC601541_ogg,['comwax']
XC603518_ogg,['comwax']
XC612161_ogg,"['commyn', 'comwax']"
XC619822_ogg,['comwax']
XC621552_ogg,['comwax']
XC628588_ogg,['comwax']
XC630112_ogg,['comwax']
XC640019_ogg,['comwax']
XC640274_ogg,['comwax']
XC640570_ogg,['comwax']
XC648485_ogg,['comwax']
XC648973_ogg,['comwax']
XC651832_ogg,['comwax']
XC657968_ogg,['comwax']
XC666121_ogg,['comwax']
XC667140_ogg,['comwax']
XC84507_ogg,"['comwax', 'houspa', 'rorpar']"
XC84508_ogg,['comwax']
XC293320_ogg,['lcspet']
XC293336_ogg,[]
XC293339_ogg,['bongul']
XC122341_ogg,"['akiapo', 'apapan', 'elepai', 'hawama', 'hawcre', 'iiwi', 'mauala', 'omao', 'warwhe1']"
XC122342_ogg,"['akiapo', 'aniani', 'apapan', 'hawama', 'iiwi', 'mauala', 'omao', 'warwhe1']"
XC112427_ogg,['dunlin']
XC112515_ogg,"['dunlin', 'sander']"
XC130562_ogg,"['dunlin', 'sander']"
XC130563_ogg,"['dunlin', 'sander']"
XC140019_ogg,['dunlin']
XC140020_ogg,"['dunlin', 'redpha1']"
XC141702_ogg,"['dunlin', 'lobdow']"
XC141703_ogg,"['dunlin', 'lobdow']"
XC141725_ogg,['dunlin']
XC144534_ogg,"['arcter', 'dunlin']"
XC146448_ogg,"['dunlin', 'rudtur', 'sander']"
XC146724_ogg,['dunlin']
XC147161_ogg,['dunlin']
XC147784_ogg,['dunlin']
XC147792_ogg,['dunlin']
XC149009_ogg,['dunlin']
XC149010_ogg,['dunlin']
XC149025_ogg,['arcter']
XC149416_ogg,['dunlin']
XC150666_ogg,['dunlin']
XC150801_ogg,['dunlin']
XC151975_ogg,['dunlin']
XC152754_ogg,"['arcter', 'dunlin']"
XC155914_ogg,"['dunlin', 'sander']"
XC155916_ogg,"['dunlin', 'sander']"
XC155917_ogg,"['dunlin', 'sander']"
XC155919_ogg,['dunlin']
XC156058_ogg,['dunlin']
XC157473_ogg,"['bkbplo', 'brant', 'dunlin']"
XC161079_ogg,['dunlin']
XC161080_ogg,['dunlin']
XC161082_ogg,['dunlin']
XC161086_ogg,['dunlin']
XC161091_ogg,['dunlin']
XC161093_ogg,['dunlin']
XC161095_ogg,['dunlin']
XC161096_ogg,"['dunlin', 'sander']"
XC164141_ogg,['dunlin']
XC164142_ogg,"['dunlin', 'redpha1']"
XC168627_ogg,"['dunlin', 'perfal']"
XC168628_ogg,"['dunlin', 'pecsan']"
XC169169_ogg,['dunlin']
XC169170_ogg,['dunlin']
XC17027_ogg,['dunlin']
XC172379_ogg,['dunlin']
XC179286_ogg,['skylar']
XC179625_ogg,"['bkbplo', 'dunlin']"
XC180425_ogg,['dunlin']
XC182762_ogg,['dunlin']
XC182763_ogg,['dunlin']
XC182870_ogg,['skylar']
XC184318_ogg,['dunlin']
XC184320_ogg,['dunlin']
XC197018_ogg,"['arcter', 'rinphe']"
XC197956_ogg,['dunlin']
XC198116_ogg,['dunlin']
XC198119_ogg,['dunlin']
XC198689_ogg,['dunlin']
XC198690_ogg,['dunlin']
XC202895_ogg,['dunlin']
XC202896_ogg,"['dunlin', 'leasan']"
XC210264_ogg,"['cangoo', 'dunlin']"
XC217206_ogg,['dunlin']
XC241188_ogg,['dunlin']
XC245658_ogg,['dunlin']
XC25875_ogg,['dunlin']
XC25876_ogg,['dunlin']
XC260307_ogg,"['dunlin', 'wessan']"
XC266424_ogg,"['arcter', 'dunlin']"
XC278914_ogg,['dunlin']
XC282218_ogg,['dunlin']
XC282219_ogg,['dunlin']
XC282223_ogg,['dunlin']
XC282225_ogg,['dunlin']
XC282227_ogg,['dunlin']
XC284758_ogg,['dunlin']
XC291779_ogg,"['dunlin', 'sander']"
XC291780_ogg,"['dunlin', 'semplo']"
XC309174_ogg,"['arcter', 'dunlin']"
XC316123_ogg,"['dunlin', 'redpha1']"
XC320514_ogg,['dunlin']
XC333176_ogg,['dunlin']
XC334235_ogg,['dunlin']
XC336046_ogg,['dunlin']
XC338290_ogg,['dunlin']
XC338815_ogg,[]
XC339834_ogg,['dunlin']
XC339835_ogg,['ruff']
XC342358_ogg,['dunlin']
XC358197_ogg,['dunlin']
XC358198_ogg,['dunlin']
XC358199_ogg,['dunlin']
XC358691_ogg,['dunlin']
XC358692_ogg,['dunlin']
XC358693_ogg,['dunlin']
XC358694_ogg,['dunlin']
XC358695_ogg,['dunlin']
XC358696_ogg,['dunlin']
XC358697_ogg,['dunlin']
XC358698_ogg,['dunlin']
XC358699_ogg,['dunlin']
XC370662_ogg,"['dunlin', 'rudtur']"
XC371999_ogg,"['dunlin', 'lobdow']"
XC372000_ogg,['dunlin']
XC372001_ogg,"['arcter', 'dunlin']"
XC372357_ogg,"['dunlin', 'sander']"
XC37496_ogg,['dunlin']
XC382116_ogg,"['arcter', 'dunlin']"
XC383211_ogg,"['dunlin', 'leasan']"
XC383282_ogg,"['arcter', 'dunlin']"
XC384169_ogg,['dunlin']
XC385669_ogg,['dunlin']
XC393742_ogg,['dunlin']
XC404346_ogg,['dunlin']
XC405665_ogg,['dunlin']
XC406393_ogg,['dunlin']
XC406394_ogg,['dunlin']
XC408102_ogg,"['dunlin', 'sander']"
XC414673_ogg,['dunlin']
XC424663_ogg,['dunlin']
XC424665_ogg,['sheowl']
XC429313_ogg,"['bcnher', 'brnowl', 'eurwig', 'gnwtea']"
XC430436_ogg,['arcter']
XC432065_ogg,['dunlin']
XC433531_ogg,['dunlin']
XC434826_ogg,['dunlin']
XC435526_ogg,['dunlin']
XC437034_ogg,"['dunlin', 'rudtur']"
XC437037_ogg,['dunlin']
XC437201_ogg,['dunlin']
XC438452_ogg,['dunlin']
XC439318_ogg,['dunlin']
XC439353_ogg,['dunlin']
XC439998_ogg,['dunlin']
XC440306_ogg,['dunlin']
XC440913_ogg,[]
XC441006_ogg,['dunlin']
XC444844_ogg,['dunlin']
XC447137_ogg,['dunlin']
XC448303_ogg,['dunlin']
XC449519_ogg,['dunlin']
XC460483_ogg,"['dunlin', 'gnwtea']"
XC463962_ogg,['dunlin']
XC465501_ogg,['dunlin']
XC472191_ogg,['dunlin']
XC475773_ogg,"['dunlin', 'sander']"
XC475893_ogg,"['arcter', 'bkbplo', 'caster1', 'dunlin']"
XC476531_ogg,['dunlin']
XC476635_ogg,"['dunlin', 'skylar']"
XC478856_ogg,"['dunlin', 'rudtur', 'sander']"
XC478857_ogg,"['dunlin', 'rudtur', 'sander']"
XC478882_ogg,['dunlin']
XC478883_ogg,['dunlin']
XC479010_ogg,"['dunlin', 'sander']"
XC479011_ogg,"['dunlin', 'rudtur', 'sander']"
XC479282_ogg,['dunlin']
XC479283_ogg,['dunlin']
XC479284_ogg,['dunlin']
XC479285_ogg,['dunlin']
XC479286_ogg,['dunlin']
XC480206_ogg,['dunlin']
XC481637_ogg,"['dunlin', 'sander']"
XC481638_ogg,"['dunlin', 'sander']"
XC485281_ogg,"['arcter', 'dunlin', 'gnwtea']"
XC487295_ogg,['dunlin']
XC487562_ogg,[]
XC487563_ogg,['bknsti']
XC487644_ogg,['dunlin']
XC489761_ogg,['dunlin']
XC489948_ogg,['dunlin']
XC492597_ogg,['dunlin']
XC493153_ogg,['dunlin']
XC494213_ogg,['dunlin']
XC494498_ogg,['dunlin']
XC494499_ogg,['dunlin']
XC494500_ogg,"['dunlin', 'redpha1']"
XC494501_ogg,"['dunlin', 'redpha1']"
XC494502_ogg,['dunlin']
XC495426_ogg,[]
XC496100_ogg,['dunlin']
XC496101_ogg,['dunlin']
XC496307_ogg,[]
XC496323_ogg,['dunlin']
XC496379_ogg,['dunlin']
XC496406_ogg,['dunlin']
XC497122_ogg,['dunlin']
XC497851_ogg,['dunlin']
XC497924_ogg,['dunlin']
XC499685_ogg,['dunlin']
XC500145_ogg,"['dunlin', 'rudtur', 'sander']"
XC500159_ogg,['dunlin']
XC500637_ogg,"['dunlin', 'sander']"
XC501016_ogg,['gwfgoo']
XC501204_ogg,[]
XC501205_ogg,['dunlin']
XC501206_ogg,['dunlin']
XC501207_ogg,['dunlin']
XC501450_ogg,['dunlin']
XC501452_ogg,['dunlin']
XC504634_ogg,"['arcter', 'dunlin']"
XC504788_ogg,['dunlin']
XC504882_ogg,['dunlin']
XC506984_ogg,['dunlin']
XC508126_ogg,"['dunlin', 'rudtur', 'sander']"
XC510551_ogg,"['dunlin', 'sander']"
XC513144_ogg,['wessan']
XC513986_ogg,['dunlin']
XC513992_ogg,['dunlin']
XC516195_ogg,[]
XC518444_ogg,['dunlin']
XC518815_ogg,"['dunlin', 'sander']"
XC523621_ogg,['dunlin']
XC526111_ogg,['dunlin']
XC526113_ogg,['dunlin']
XC526114_ogg,['dunlin']
XC526115_ogg,['dunlin']
XC526116_ogg,"['bkbplo', 'dunlin']"
XC526117_ogg,['dunlin']
XC526118_ogg,"['arcter', 'dunlin']"
XC526119_ogg,['dunlin']
XC526120_ogg,['dunlin']
XC526218_ogg,['dunlin']
XC526636_ogg,['dunlin']
XC526637_ogg,['dunlin']
XC526639_ogg,['dunlin']
XC526640_ogg,['dunlin']
XC526642_ogg,['dunlin']
XC526643_ogg,['dunlin']
XC526644_ogg,['dunlin']
XC526645_ogg,['dunlin']
XC526646_ogg,['dunlin']
XC526730_ogg,['dunlin']
XC526857_ogg,['dunlin']
XC526858_ogg,[]
XC526888_ogg,['dunlin']
XC526915_ogg,['dunlin']
XC526916_ogg,['dunlin']
XC528639_ogg,['dunlin']
XC531798_ogg,['dunlin']
XC535951_ogg,['dunlin']
XC535953_ogg,['dunlin']
XC537564_ogg,['dunlin']
XC540824_ogg,['dunlin']
XC541122_ogg,['dunlin']
XC543941_ogg,['dunlin']
XC544701_ogg,['dunlin']
XC544763_ogg,['dunlin']
XC545082_ogg,[]
XC546003_ogg,['dunlin']
XC547367_ogg,['dunlin']
XC548430_ogg,['dunlin']
XC548645_ogg,['dunlin']
XC550158_ogg,['dunlin']
XC552146_ogg,['dunlin']
XC552634_ogg,['dunlin']
XC552645_ogg,"['arcter', 'dunlin']"
XC552647_ogg,['dunlin']
XC552848_ogg,['dunlin']
XC553011_ogg,['dunlin']
XC553014_ogg,['dunlin']
XC553371_ogg,"['brnowl', 'dunlin']"
XC554096_ogg,['dunlin']
XC554101_ogg,['dunlin']
XC554103_ogg,['dunlin']
XC554104_ogg,"['dunlin', 'rudtur', 'sander']"
XC554119_ogg,['dunlin']
XC554120_ogg,['arcter']
XC554121_ogg,['dunlin']
XC554202_ogg,['dunlin']
XC554875_ogg,['dunlin']
XC555827_ogg,['dunlin']
XC556865_ogg,['dunlin']
XC559154_ogg,"['arcter', 'dunlin', 'rinphe']"
XC559387_ogg,['dunlin']
XC559873_ogg,['dunlin']
XC559919_ogg,"['arcter', 'dunlin']"
XC562551_ogg,"['dunlin', 'rinphe']"
XC563165_ogg,"['arcter', 'dunlin', 'rinphe']"
XC564392_ogg,['dunlin']
XC565369_ogg,['dunlin']
XC56565_ogg,['dunlin']
XC566009_ogg,['dunlin']
XC567733_ogg,['dunlin']
XC569777_ogg,['dunlin']
XC578783_ogg,['dunlin']
XC579870_ogg,['dunlin']
XC581308_ogg,['dunlin']
XC581450_ogg,['dunlin']
XC581775_ogg,['dunlin']
XC582071_ogg,"['arcter', 'dunlin']"
XC582257_ogg,['dunlin']
XC582869_ogg,['dunlin']
XC583035_ogg,['dunlin']
XC583972_ogg,['dunlin']
XC583985_ogg,['dunlin']
XC584273_ogg,['dunlin']
XC584288_ogg,['dunlin']
XC584385_ogg,['dunlin']
XC584386_ogg,['dunlin']
XC584387_ogg,['dunlin']
XC584388_ogg,['dunlin']
XC584389_ogg,['dunlin']
XC584390_ogg,['dunlin']
XC584391_ogg,['dunlin']
XC584392_ogg,['dunlin']
XC584429_ogg,['dunlin']
XC584430_ogg,"['arcter', 'dunlin']"
XC584431_ogg,['dunlin']
XC584432_ogg,['dunlin']
XC584433_ogg,['dunlin']
XC584467_ogg,['dunlin']
XC584468_ogg,['dunlin']
XC584469_ogg,['dunlin']
XC584470_ogg,['dunlin']
XC584471_ogg,['dunlin']
XC584472_ogg,['dunlin']
XC584473_ogg,['dunlin']
XC584474_ogg,['dunlin']
XC584662_ogg,['dunlin']
XC584748_ogg,['dunlin']
XC585043_ogg,['dunlin']
XC585049_ogg,['dunlin']
XC585167_ogg,"['dunlin', 'eurwig', 'rudtur']"
XC585381_ogg,['dunlin']
XC585759_ogg,"['arcter', 'dunlin']"
XC585850_ogg,['dunlin']
XC586474_ogg,['dunlin']
XC586706_ogg,['dunlin']
XC586993_ogg,['dunlin']
XC587246_ogg,['dunlin']
XC587247_ogg,['dunlin']
XC587249_ogg,"['dunlin', 'sander']"
XC587252_ogg,"['brant', 'dunlin', 'sander']"
XC587254_ogg,['sander']
XC587256_ogg,"['brant', 'dunlin', 'sander']"
XC587258_ogg,[]
XC587259_ogg,['dunlin']
XC587263_ogg,['dunlin']
XC587266_ogg,['dunlin']
XC587269_ogg,"['dunlin', 'sander']"
XC587271_ogg,['dunlin']
XC587489_ogg,['dunlin']
XC587596_ogg,['dunlin']
XC587889_ogg,['dunlin']
XC588277_ogg,['dunlin']
XC588396_ogg,[]
XC588405_ogg,"['dunlin', 'sander']"
XC588428_ogg,"['bkbplo', 'dunlin']"
XC588492_ogg,"['dunlin', 'sander']"
XC588493_ogg,['dunlin']
XC588585_ogg,['dunlin']
XC588770_ogg,['dunlin']
XC589130_ogg,['dunlin']
XC589207_ogg,['dunlin']
XC589327_ogg,['dunlin']
XC589336_ogg,['dunlin']
XC589464_ogg,['dunlin']
XC589746_ogg,['dunlin']
XC589813_ogg,['dunlin']
XC591947_ogg,"['arcter', 'dunlin']"
XC592721_ogg,['dunlin']
XC593264_ogg,['dunlin']
XC593271_ogg,['dunlin']
XC594495_ogg,['dunlin']
XC594562_ogg,['dunlin']
XC594633_ogg,['dunlin']
XC595071_ogg,['dunlin']
XC595134_ogg,['dunlin']
XC595327_ogg,['dunlin']
XC597266_ogg,['dunlin']
XC597278_ogg,['dunlin']
XC597773_ogg,"['dunlin', 'sander']"
XC601180_ogg,['dunlin']
XC601428_ogg,['dunlin']
XC602320_ogg,['dunlin']
XC602321_ogg,['dunlin']
XC603067_ogg,['dunlin']
XC603891_ogg,['dunlin']
XC604246_ogg,['dunlin']
XC604277_ogg,['dunlin']
XC606070_ogg,[]
XC607062_ogg,['dunlin']
XC607063_ogg,['dunlin']
XC609380_ogg,"['dunlin', 'sander']"
XC610819_ogg,['dunlin']
XC612722_ogg,"['bkbplo', 'dunlin']"
XC613204_ogg,['dunlin']
XC618190_ogg,"['arcter', 'dunlin', 'sander']"
XC622854_ogg,['dunlin']
XC624843_ogg,['rinphe']
XC625793_ogg,['dunlin']
XC625794_ogg,['dunlin']
XC625795_ogg,['dunlin']
XC625796_ogg,['dunlin']
XC625993_ogg,['dunlin']
XC626329_ogg,['dunlin']
XC626331_ogg,['dunlin']
XC626864_ogg,['dunlin']
XC628116_ogg,['dunlin']
XC628566_ogg,"['arcter', 'dunlin']"
XC629142_ogg,"['dunlin', 'lobdow']"
XC633326_ogg,['dunlin']
XC634254_ogg,"['dunlin', 'skylar']"
XC635016_ogg,['dunlin']
XC635063_ogg,['dunlin']
XC635268_ogg,['dunlin']
XC636365_ogg,"['eurwig', 'rudtur']"
XC636730_ogg,['dunlin']
XC636733_ogg,['dunlin']
XC636734_ogg,['dunlin']
XC636735_ogg,['dunlin']
XC636736_ogg,['dunlin']
XC636739_ogg,['dunlin']
XC638427_ogg,['dunlin']
XC638634_ogg,['dunlin']
XC638652_ogg,['dunlin']
XC639622_ogg,['dunlin']
XC641839_ogg,"['arcter', 'dunlin', 'rudtur']"
XC643034_ogg,['dunlin']
XC643241_ogg,['dunlin']
XC643853_ogg,['dunlin']
XC643878_ogg,['dunlin']
XC644440_ogg,['dunlin']
XC644513_ogg,['dunlin']
XC644514_ogg,['dunlin']
XC645639_ogg,['dunlin']
XC646316_ogg,['dunlin']
XC646347_ogg,['dunlin']
XC646763_ogg,['dunlin']
XC646820_ogg,['dunlin']
XC646858_ogg,['dunlin']
XC647344_ogg,['dunlin']
XC649025_ogg,['dunlin']
XC649429_ogg,['dunlin']
XC649871_ogg,['dunlin']
XC649890_ogg,['dunlin']
XC649925_ogg,"['arcter', 'dunlin']"
XC650976_ogg,['dunlin']
XC651117_ogg,['dunlin']
XC651118_ogg,['dunlin']
XC651119_ogg,['dunlin']
XC651121_ogg,['dunlin']
XC651952_ogg,['dunlin']
XC652084_ogg,"['dunlin', 'skylar']"
XC652503_ogg,['dunlin']
XC653088_ogg,"['arcter', 'dunlin']"
XC654085_ogg,['dunlin']
XC655619_ogg,['dunlin']
XC656598_ogg,"['dunlin', 'skylar']"
XC656685_ogg,['dunlin']
XC656694_ogg,['dunlin']
XC657469_ogg,['dunlin']
XC657851_ogg,['skylar']
XC657852_ogg,['dunlin']
XC660067_ogg,"['arcter', 'dunlin']"
XC660175_ogg,['dunlin']
XC662123_ogg,['dunlin']
XC662278_ogg,['dunlin']
XC663035_ogg,['dunlin']
XC663437_ogg,['dunlin']
XC663497_ogg,['dunlin']
XC663499_ogg,['dunlin']
XC663582_ogg,['dunlin']
XC663930_ogg,['dunlin']
XC663971_ogg,['dunlin']
XC664719_ogg,['dunlin']
XC665604_ogg,['dunlin']
XC665699_ogg,"['arcter', 'dunlin']"
XC665925_ogg,['dunlin']
XC666162_ogg,['dunlin']
XC666768_ogg,['dunlin']
XC666769_ogg,['dunlin']
XC666770_ogg,['dunlin']
XC667050_ogg,['dunlin']
XC667177_ogg,[]
XC667209_ogg,"['arcter', 'dunlin']"
XC175246_ogg,"['akiapo', 'apapan', 'elepai', 'hawama', 'omao', 'warwhe1']"
XC175526_ogg,"['apapan', 'elepai', 'hawama', 'omao']"
XC252700_ogg,"['akiapo', 'apapan', 'elepai', 'hawama', 'omao']"
XC252703_ogg,"['akiapo', 'apapan', 'elepai', 'hawama', 'omao', 'warwhe1']"
XC252712_ogg,"['elepai', 'omao']"
XC27324_ogg,"['apapan', 'elepai', 'hawama', 'omao']"
XC27343_ogg,"['leater1', 'nutman']"
XC27344_ogg,['elepai']
XC27352_ogg,"['apapan', 'elepai', 'hawama', 'iiwi']"
XC27373_ogg,"['elepai', 'hawama', 'houfin']"
XC385134_ogg,"['elepai', 'normoc']"
XC385168_ogg,['elepai']
XC385495_ogg,['elepai']
XC385556_ogg,"['apapan', 'elepai', 'hawama', 'omao']"
XC210297_ogg,"['ercfra', 'perfal']"
XC252696_ogg,['gnwtea']
XC252697_ogg,"['ercfra', 'gnwtea', 'perfal', 'wiltur']"
XC267205_ogg,"['ercfra', 'osprey']"
XC410276_ogg,"['ercfra', 'wiltur']"
XC410277_ogg,"['ercfra', 'mallar3']"
XC113187_ogg,"['eurwig', 'mallar3']"
XC113188_ogg,"['eurwig', 'mallar3']"
XC116537_ogg,['norpin']
XC132048_ogg,['refboo']
XC134682_ogg,['ruff']
XC134683_ogg,"['eurwig', 'mallar3']"
XC134684_ogg,"['eurwig', 'mallar3']"
XC136000_ogg,['eurwig']
XC143305_ogg,['eurwig']
XC154383_ogg,"['eurwig', 'gnwtea']"
XC156799_ogg,['eurwig']
XC158566_ogg,"['eurwig', 'gnwtea', 'mallar3']"
XC158906_ogg,"['eurwig', 'mallar3', 'rocpig']"
XC168742_ogg,"['eurwig', 'mallar3']"
XC200205_ogg,"['eurwig', 'gnwtea']"
XC200206_ogg,['eurwig']
XC202752_ogg,['eurwig']
XC202833_ogg,['eurwig']
XC203792_ogg,['eurwig']
XC203981_ogg,"['bongul', 'eurwig']"
XC213609_ogg,['eurwig']
XC213610_ogg,"['eurwig', 'mallar3']"
XC213611_ogg,"['eurwig', 'mallar3']"
XC214919_ogg,"['eurwig', 'mallar3']"
XC215130_ogg,['eurwig']
XC215131_ogg,['eurwig']
XC215132_ogg,['eurwig']
XC215133_ogg,"['eurwig', 'gnwtea', 'mallar3']"
XC237217_ogg,['eurwig']
XC262182_ogg,['grbher3']
XC266800_ogg,['eurwig']
XC266801_ogg,['eurwig']
XC266803_ogg,['eurwig']
XC266804_ogg,['eurwig']
XC266806_ogg,['eurwig']
XC266811_ogg,['eurwig']
XC279551_ogg,['eurwig']
XC284757_ogg,['eurwig']
XC289143_ogg,['eurwig']
XC294833_ogg,['eurwig']
XC299487_ogg,"['cangoo', 'eurwig', 'mallar3']"
XC303378_ogg,"['amewig', 'cacgoo1', 'eurwig', 'mallar3']"
XC314027_ogg,"['eurwig', 'gnwtea', 'rettro']"
XC314385_ogg,"['dunlin', 'eurwig']"
XC317478_ogg,"['eurwig', 'skylar']"
XC323341_ogg,"['eurwig', 'gnwtea']"
XC339845_ogg,['eurwig']
XC340588_ogg,['eurwig']
XC340589_ogg,"['eurwig', 'gnwtea']"
XC347444_ogg,['eurwig']
XC348389_ogg,"['eurwig', 'gnwtea']"
XC349698_ogg,"['eurwig', 'mallar3']"
XC356394_ogg,"['eurwig', 'gnwtea', 'norsho']"
XC356395_ogg,"['eurwig', 'gnwtea', 'mallar3']"
XC360924_ogg,"['eurwig', 'gnwtea']"
XC362197_ogg,['eurwig']
XC362387_ogg,"['eurwig', 'gnwtea']"
XC362396_ogg,['eurwig']
XC363808_ogg,"['eurwig', 'ruff']"
XC37499_ogg,"['eurwig', 'gnwtea', 'mallar3']"
XC377997_ogg,"['arcter', 'dunlin', 'eurwig', 'skylar']"
XC377998_ogg,['eurwig']
XC389130_ogg,['eurwig']
XC397329_ogg,"['amewig', 'eurwig', 'mallar3']"
XC402127_ogg,['eurwig']
XC402315_ogg,"['eurwig', 'mallar3']"
XC403061_ogg,"['arcter', 'dunlin', 'eurwig']"
XC403128_ogg,['eurwig']
XC409618_ogg,"['eurwig', 'gnwtea', 'mallar3', 'norpin', 'norsho']"
XC414618_ogg,['eurwig']
XC416938_ogg,['eurwig']
XC424353_ogg,['eurwig']
XC430995_ogg,['eurwig']
XC431085_ogg,"['eurwig', 'gnwtea']"
XC431113_ogg,['eurwig']
XC431431_ogg,['eurwig']
XC431432_ogg,['gnwtea']
XC431433_ogg,['eurwig']
XC431434_ogg,['eurwig']
XC432262_ogg,['eurwig']
XC432263_ogg,['eurwig']
XC432282_ogg,['eurwig']
XC432770_ogg,"['eurwig', 'norpin']"
XC433132_ogg,['eurwig']
XC439346_ogg,"['arcter', 'eurwig']"
XC441249_ogg,[]
XC442299_ogg,['eurwig']
XC443320_ogg,['eurwig']
XC443322_ogg,['eurwig']
XC443976_ogg,['eurwig']
XC447852_ogg,"['eurwig', 'gnwtea', 'mallar3']"
XC448814_ogg,['eurwig']
XC448901_ogg,"['eurwig', 'gnwtea']"
XC450566_ogg,['eurwig']
XC452099_ogg,"['eurwig', 'gnwtea']"
XC454616_ogg,['eurwig']
XC461050_ogg,['eurwig']
XC461850_ogg,['eurwig']
XC462262_ogg,['eurwig']
XC463341_ogg,"['eurwig', 'gnwtea', 'mallar3']"
XC463681_ogg,['eurwig']
XC463686_ogg,['eurwig']
XC463723_ogg,['eurwig']
XC467338_ogg,['eurwig']
XC467395_ogg,['eurwig']
XC468914_ogg,['eurwig']
XC469420_ogg,['eurwig']
XC469975_ogg,['eurwig']
XC476060_ogg,"['amewig', 'eurwig']"
XC477515_ogg,['eurwig']
XC479157_ogg,"['brant', 'eurwig']"
XC484470_ogg,['eurwig']
XC484471_ogg,"['eurwig', 'parjae']"
XC488022_ogg,['eurwig']
XC488023_ogg,['eurwig']
XC488024_ogg,"['eurwig', 'parjae']"
XC488025_ogg,['eurwig']
XC488088_ogg,"['eurwig', 'mallar3']"
XC488089_ogg,['eurwig']
XC488090_ogg,"['cangoo', 'glwgul']"
XC488125_ogg,"['eurwig', 'norpin']"
XC488126_ogg,['eurwig']
XC488127_ogg,['rudtur']
XC496513_ogg,['eurwig']
XC497865_ogg,['eurwig']
XC498021_ogg,['eurwig']
XC498268_ogg,['eurwig']
XC500995_ogg,['eurwig']
XC500996_ogg,['eurwig']
XC500997_ogg,['eurwig']
XC500998_ogg,['eurwig']
XC500999_ogg,['eurwig']
XC501000_ogg,['eurwig']
XC502636_ogg,['eurwig']
XC503158_ogg,['eurwig']
XC505007_ogg,['eurwig']
XC507342_ogg,['eurwig']
XC507473_ogg,"['caster1', 'eurwig', 'norhar2', 'sheowl']"
XC507487_ogg,['sheowl']
XC509445_ogg,['eurwig']
XC509588_ogg,['eurwig']
XC512259_ogg,"['eurwig', 'gnwtea', 'mallar3']"
XC512261_ogg,"['eurwig', 'gnwtea', 'rocpig']"
XC513464_ogg,"['eurwig', 'gnwtea']"
XC515557_ogg,['eurwig']
XC518568_ogg,"['eurwig', 'gnwtea']"
XC518570_ogg,"['eurwig', 'gnwtea']"
XC521167_ogg,"['eurwig', 'gnwtea', 'mallar3']"
XC521233_ogg,['eurwig']
XC522068_ogg,"['eurwig', 'mallar3']"
XC522069_ogg,[]
XC522141_ogg,"['bcnher', 'brnowl', 'eurwig', 'gnwtea', 'mallar3']"
XC522533_ogg,['eurwig']
XC522534_ogg,['eurwig']
XC522535_ogg,['eurwig']
XC522536_ogg,['eurwig']
XC522537_ogg,['eurwig']
XC522538_ogg,['eurwig']
XC526339_ogg,['eurwig']
XC528145_ogg,['eurwig']
XC528314_ogg,['eurwig']
XC528485_ogg,['eurwig']
XC535543_ogg,"['eurwig', 'gnwtea']"
